seller_id,TotalFreightCost,TotalShipments
539ed9e19811677513447759be5eccfc,31.09,2
5de1c80811ce7007f62f00d971236c09,30.95,2
5659d77e8d90378e39b960ad5956f64e,30.65,2
7c4adcc13272c0e26fa23aac642adb7b,30.63,2
f356c348fbc8df6a882823e21f5ce8b7,30.47,2
9315e491484b1b0081ca166fc164108d,30.41,1
f9bbdd976532d50b7816d285a22bd01e,30.37,2
553a440137d6e0cf776aee0bb83ac9f5,30.34,2
6187a137b2af59dfdbad8d9f8c373c14,30.22,2
4d9fea3499bdc22aa4da4e339365f215,30.2,2
443d880f15cbd3572885e1d44bf2c478,30.2,2
166e8f1381e09651983c38b1f6f91c11,30.2,2
f43827dd686be3a4a80e00aa299990fb,30.2,2
217f005bb37ff3aeef5b2ae1788e75ba,30.15,2
24a6daf925d9d591870a66660416de31,30.08,2
c360e4787614ed31ac7a2f95d3b22dc6,30.05,1
2f9b7ce230a057a98a9f5df5893ee36c,30.03,2
aae5953b9edddf14749c0d65d60eb4b9,29.9,2
2aafae69bf4c41fbd94053d9413e87ee,29.87,2
8ec76bb0965af3f007692b26fa9d6623,29.75,1
e0b162a693bc7f9eab00f783a31d60ea,29.69,1
253c025bab43881055aeecde5e2d8b77,29.51,2
dd88d13bea9e4c2bf47daf224f8141e5,29.38,1
e1643dff33666ca629e3644c02738179,29.31,3
747c1cdcd1737dcfbd1547f6eb6f2cf3,29.27,2
011b0eaba87386a2ae96a7d32bb531d1,29.18,2
bec568278124768c474ee90971ca94d1,29.16,2
dd39ad39b5d3df33037e141c72497ba6,29.05,2
a45314082d50d578a4721c9787ce09ab,29.02,2
28872dc528e978a639754bc8c2ce5a4c,29,1
2cb4700db635baa1c0d4f90ed27b6669,28.92,2
3e35a8bb43569389d3cebef0ce820f69,28.88,2
8cb7c5ddf41f4d506eba76e9a4702a25,28.88,1
734def04b237117a09321dd6d8f3f2a2,28.8,2
e1c76f339ebd5460999f25a2aa8c92c5,28.8,1
1de62b6f2fd96227629786db492433db,28.73,2
c13fb473e7cb8b83ccd543c094df0608,28.72,2
e5cbe890e679490127e9a390b46bbd20,28.72,2
5cf1ec37aea089f45110c70653a166ab,28.58,2
2c54051840f19eca309a5423cf22df36,28.57,2
5d505d2298ad549e4e4e835562fa0c1e,28.34,2
6601ee6383e7f452be71929f8de48bbb,28.34,2
e546117ed9cafbc40239c0c78635c584,28.34,2
3fe7120d6257285ac6a3ce7cb071ccec,28.28,2
f266295f49a28eee21f413e0cbb0521d,28.14,2
a11a0e0ca67423425691db355cff69b0,28.08,2
50a7e551a7b3f8d37cd6e32d8bfbe5ea,27.96,1
3442f8959a84dea7ee197c632cb2df15,27.9,3
3296662b1331dea51e744505065ae889,27.71,1
85e7c62c1d6ea078c3897424f867a7c8,27.7,2
7c4402417d51474d4d0cda9557340e40,27.69,1
eaaa46e98c9e61f6764dd1d7a2ab8b3e,27.64,1
dd8a29ce82d5c705ba932d81494600a5,27.5,2
a1bea9970d8f65b240555f99c2214f7f,27.48,1
213fafb0ca06fb3d5886579c2565791b,27.16,3
8b181ee5518df84f18f4e1a43fe07923,27.08,1
4be9ae93c4fc0f41713d71a4194ee1b3,27.07,1
57a834594e1e9e9219603bfec184eadc,27.05,1
a9ae440659f48b7849df83e82734150b,27.02,1
3da38366e7bd9baf6369071f782ecdf0,26.96,1
a2a41aedb70551d4a85aa04dc2fced48,26.94,2
d2572f31e9023e9850ef986a636ff9bf,26.69,1
934ed5cd1b9c1c7382d0a94a94b9e639,26.62,1
f307937c1bb287c3efc2a514b94b0d1d,26.61,1
92c8bc6e8f925792247656fed09aad65,26.44,2
80cfd480be3eb6d6267139f5cb793555,26.44,1
7315baebc0572ff220d226283dc66728,26.37,2
eb9267cccc90f1b49c8d2f9887c7dd97,26.37,1
788f22bafdd7ab0e1e79f19db72f16a4,26.24,2
b05b432bf68945d4d9783f9e3ca29ee8,26.09,2
84c945f15571830c1a91a33978e94009,26.06,2
d3891911c2feae53c52fea2bd14054e5,25.99,2
e5bd51692380fd8cabb19b756b95e714,25.95,2
26f6b7ab07be3e9e69ce82a6552efc19,25.95,2
a7d0f8dd44f57ef6de7f7f02e3d82630,25.88,2
2235cf78d3e2073a88146a9cb60f0dd0,25.77,1
b7ba853e9551f4558440881fd3e5c815,25.7,1
42fb44130ac3134cde8e35cf8ec7df25,25.48,2
a7b7354cc588f7566a848bcbb1ce3d96,25.07,2
2c538755f1ca9540af144f266e70df6c,24.92,1
0b3f27369a4d8df98f7eb91077e438ac,24.88,2
4dc2e811a1760953cb7c6a590b498943,24.84,1
43a5d4a57af536fddc96d08be3afdfcb,24.83,1
04ee0ec01589969663ba5967c0e0bdc0,24.83,1
b19c48688808720822399ffa9f2dbe2f,24.82,1
45a3d05fb00435e52a28859dd03703b3,24.79,1
98e164d549402270247f3c96a1a158ef,24.72,2
bbd3acfe6de99892e73940d3fdceaf68,24.55,2
651530bf5c607240ccdd89a30c9c9712,24.55,1
d26aa40b90272d4843d63be7c1462c8d,24.52,2
fb8904a8ea99f8831b64ce27db2c1765,24.36,2
58c851d1a3c7cd3da329eb59453fed44,24.27,2
2ec6e37d992a95eaddb3369dcbcc76d9,24.14,2
693660429f9dc4ff704eb3d88dad54d7,24.12,2
edf3fabebcc20f7463cc9c53da932ea8,24.12,1
964ff64dc05b13811c6d0f41e0aa5f6b,24.06,1
f3041c2e75ec683697a6a5ea82192210,24,1
62de60d81c55c29d76a6bce418b31cef,23.87,1
062c325cd6a2b87845fab56b4ec2eeae,23.86,2
a61cc04793308395a840807104365121,23.74,1
a56a8043ebf66e42119618fb8cf232c6,23.73,1
570d4583587a5fe2d47c7be89b91ad27,23.67,2
f0ec78809fe0bc3edb11c9fe5b97b059,23.66,2
fe9d9cf8631285d5982c6e2cf27fb114,23.64,1
be67f78487e2cecb0d55bc769709e4f5,23.64,1
ac9b01377919cdbd2a1bbb8d5837c70b,23.54,1
5415337f1863452476d42d9f14a16a61,23.45,1
723a46b89fd5c3ed78ccdf039e33ac63,23.4,1
1b0b0f4f95e962d6f32fe90c759d0479,23.37,2
76623fde66e6b63b59440fd34160512d,23.34,3
8cf21434553b02cbd37c0bbd07e041b0,23.22,1
84deb808079d1be601c209c1e771b1cc,23.21,2
52f6f9f13ba19504c02781132a049e75,23.13,1
e9874ae10b2d60d43917b6bbfa13a599,23.1,1
07e8e8fc5222bb358e6f259da3197074,23.06,2
0f519b0d2e5eb2227c93dd25038bfc01,23,1
59bbc819b99a733f02f0d6b49d1c253d,22.95,2
3ea08c48e851106d2f584349daba335f,22.94,1
8f0fbe2cd4d472157dc1cdef6edecaa9,22.88,2
c7b7db6c8f3c64a7cc1afa634db21d50,22.86,1
999f6d9a1c7c81f43be44c6b7d076210,22.83,2
0a82f5fb06a4fe4ac2cf7cb412ec71b8,22.8,2
7816cd9c5b1238e320545f5bf7eb80e8,22.76,1
19d62d484cba71963c93f0f00ab42013,22.69,1
f1ce5fdecd64935c28b9ff932751d0dc,22.53,2
247587846358bb1d2e4c6522020b36fe,22.51,1
1746c1ae87ac63d530c7c943d0ac42e2,22.45,1
933446e9a59dece7ae9175103820ca8f,22.38,1
aa2640d851ec322526f1295bbeb20092,22.36,2
be7a093e5b4d147b36b72bb1f9e415e5,22.36,1
dd5450b022b2d00a2145a66331e1aef6,22.34,1
bc39d8938f90a3a2b98193723ed59774,22.31,2
9140ef75cc8211c4035935e80e567204,22.28,1
8936ba0de1073ee888cb3185ae5dc661,22.22,1
d4828feed4cda2cd9d6b37899a95a71e,22.21,1
e9e446d01bd10a97a8ffcfc4a3a20cb2,22.17,3
6ebf4eceee4dd9847201c82e77ef8123,22.13,1
74a9b9bddf14ece02beb81f52c41a88d,22.06,2
455befea1bb853c75ccbca94cff26e5c,22.06,1
740205fedfe4e90ca6857bc77db0f2b4,21.93,1
a7ecf689b40a44361e259b28939023e4,21.91,1
65c255b299faf2d12050937cc219c46c,21.88,2
fe19dce63ae80346207c6c55713d1023,21.82,1
59de1d4c8c057c2a53acd4ca66531af2,21.75,1
5e106d93b717c2682b9383da480364a1,21.71,1
8fd3b4468f6425810648177996c14cbd,21.67,1
7957cac1a02f45d0a4a7e45626382ec2,21.64,1
dedcab67899479e4ea5dcc4eba47f587,21.64,2
99cd94252748d2bdde08e17858233602,21.52,2
e9b6c33b71b67737693b4cfa68341c8d,21.49,1
6dd7dce75cd55c1ce255dc38d9f0cd46,21.33,1
984c273121e743dd14767befe6cb17f5,21.31,1
9523fb39dd240aa958e040f8183d64f3,21.3,1
781a66c0d89e30814d49fe8b5e14cd07,21.3,1
7963e546f34e098b578f9ad102494601,21.23,1
eb4a59a06b3948e851a7d7a830bcbc42,21.15,1
8132b9bd16876e1b0f8808d43825dd48,21,1
6b2612338467c08c9b25f0cc55b1578d,20.97,1
b2f4d63c7203f539a78252565ca32257,20.84,1
78ba5933c21686d1c2f64669c8c459e7,20.77,2
a4fc6eadaff1576af888509a53420f6a,20.76,1
7b3447b497e55af8c15fc7bd89d7b81a,20.75,1
dd264199fc8b687ad029de7de6d760e6,20.7,1
b7d5b4b87af9d42b601865d3f3810bff,20.69,1
89dda63a3c907c468ec88c310ed91213,20.4,1
0f80a40c312b2472dca482cf50f5186f,20.1,1
3b18f9856c6eb2413eafedb58e9eecd9,20.09,1
d8b8f2cf9ff6ba0389072541cb42498c,20.01,1
5e25c632f9db6cfb8bc100421c2737b6,19.91,1
4fae87d32467e18eb46e4a76a0a0b9ce,19.9,1
2d20f1cd18725c91147da0791d498022,19.89,1
b86a47b3366e3b5424a7b225781f4908,19.85,1
749e7cdabbaf72f16677859e27874ba5,19.84,1
154bdf805377afea75a3bd158e9eab10,19.82,1
47f55702f598c7c6cc8458b0fbc1c49a,19.77,1
2c9005d8043aff18b8557ffb7b13cda4,19.74,1
483ca627d131e18f988349b1655c0acd,19.73,1
9ef932e837d8b7f392c0bfee9d359dc2,19.66,1
258447aad3f7b01e2643c89f64dc5647,19.55,1
bba8d0c234a52b87b3957037a215d1a4,19.53,1
72431a818f97fe6ab9c81eee3e297e54,19.49,1
0af977692321d895349eded183341d28,19.47,2
f90f77ef2799a27f80d90c425ca944f7,19.46,1
003554e2dce176b5555353e4f3555ac8,19.38,1
88cd3681e0a2ba85e190f7d817629c4c,19.36,1
5db42a6cd9bf1bf0d3aab9582767f168,19.33,1
16bdc8cefd0e32a6f0824d296c5ad14a,19.32,1
1d953075c2f0dd990bacf27b83b330f1,19.32,1
c963a25b8671419c6ce9eebe8fd03218,19.32,1
b76f4d90e85657a240495c876313adc5,19.3,1
a4b8d97cd5d3674eeff96abc99d8ed67,19.3,1
3289d8c3eef4873f91ce0b1343c0dd58,19.28,1
dda37071807e404c5bb2a1590c66326f,19.28,1
913fd0ebba70bb919f7254a02239173c,19.22,1
c1d1ebb4745cc43cb6f05e9c8a705c9a,19.21,1
7fe21dd00d2f4943ae09525efa2fd674,19.21,2
dde698c6d0bd24834c586e5111c2bba7,19.19,1
4867209cb29b56b92893d7bde3ce8012,19.15,1
bab0a8cd684e41ba6e2637dca0979d3b,19.14,1
e8ff5a6ceb895583033fc2a0f314e3c2,19.08,1
fc5a0d7a310a7a41abf86a458585ff2b,19.07,1
3aa3c89ae3cd482385568be76120f63c,19.04,1
87b4428a334b8f676fd9a7f3bf544fb5,18.99,1
c092292535a57dacd95a8765f5518f87,18.98,1
9b00cad94ef3078faf6fba2e792c158f,18.92,1
8629a7efec1aab257e58cda559f03ba7,18.89,1
6d04126aba80df143fd038e711b8fd96,18.87,1
880ce4951cf857ab1d9e0b75c1d856f4,18.82,1
9dd459b29a14bf89d47183cf2cd0e4c7,18.82,2
a72f15980dc3e9bfd1a49ac9b2f3af65,18.73,1
d7d517afce974cd491b8d52bb5b5b1fc,18.73,1
b5dd7151a92ccaaa282cbe9681a05f44,18.7,1
bd65d163ded559eb90a10cd09fec178f,18.68,2
cd233f8bfa30ebfd651f47ee7d054951,18.66,1
2d34636518ba88f5349b732fcf8ba2e4,18.63,1
0f94588695d71662beec8d883ffacf09,18.59,1
cecd97bc34ed8330bd4cd15713eda670,18.51,1
2c2c9832d1bb38c5b0034a3b47d313ee,18.45,1
dcb7367a92f5ffb89f1e2152ed260285,18.44,1
4125d9385a25e82d2f72d3a0fd55bc3f,18.4,1
edb58a1390adf273840030a3d6253829,18.38,1
4dab98ca6cd6d3df586203cefd28a042,18.33,1
455f46ef09a9e45667e2981df84b5cc2,18.31,1
bd43e172d599bed47a85da877172ca8c,18.27,1
b00af24704019bd2e1b335e70ad11f7c,18.25,1
9d69ba0a7a626a64dc5db08e529559cf,18.24,1
95cca791657aabeff15a07eb152d7841,18.23,1
82921991ff5b557b045605b8bbf08d49,18.23,1
33fd411ed63a7c2f9005e3f065d9f85d,18.23,1
e595809a6c31ec4314fd06ef198c244d,18.23,1
d58d521f3789def2e7a22715e0badd93,18.22,2
dbc51f5e45d654ecc16cb68e6817ecea,18.14,1
4b90495391ac0bd181a80a459df1e718,18.11,1
497709c2976a8fa308730a2dec5b0726,18.04,2
447d377bdb757058acb569025ee18a93,18.02,1
2bdb95a56a36ebbc6640337ac5eac174,18,1
0b36063d5818f81ccb94b54adfaebbf5,18,15
820c7c9eaf76d2b226b6c242bcf3f34d,18,1
e1bed63d68ac36fe1f3061befe196af5,18,1
f9f68daa2af419d38f745478bcb3da1a,18,1
2e2f44824ab87a0cb961f68bf4073e7f,17.93,1
72c73be2b085b9d57650dd53eb2004c9,17.92,1
fb503a924a0b9db19d83dd0ac6dbef8c,17.92,1
376d67b61dce0c990155286e7ae486a4,17.91,1
791cfcfe22fe4a771ece27f90017da92,17.85,1
751e274377499a8503fd6243ad9c56f6,17.84,2
32e5635e63cb374eb63afdd242fb6134,17.82,1
ca5832c6960267b71041f74bb39e8b12,17.81,1
ec21206b7894c503788a684a7bc822a6,17.78,1
3a52d63a8f9daf5a28f3626d7eb9bd28,17.78,1
391bbd13b6452244774beff1824006ed,17.7,1
61c36f0fc4a47f9532e5512b66668e62,17.69,1
c7246702dc991a06d788120dc7544391,17.66,1
7c462184585ae80bd6e5774c62ce50f2,17.64,2
3dc69bf2c42f0568a5c4791ec3fd3745,17.62,1
51e0557bc7b86de13e946c60ee91ce39,17.6,1
0336182e1b3e92f029d5354832045fdf,17.57,2
466222e777149751370e7e98fb623b0c,17.55,1
aec99834ab5d38ead22766ada8497e87,17.51,1
6624bc09786f0e41ae48dfc5eeb1a9e2,17.47,1
e72b4feb7abe210c52aa667abc25a3a2,17.44,2
fc4751cfe3b279c419615b9b00c1abb4,17.35,1
2f3d8b4c9e2ee165075331fea3f3095a,17.35,1
499185655c29ecfdbfe776ef7cf875b5,17.33,1
28d162ab86bb49d719c32f0ee6186eaa,17.21,1
f09b760d23495ac9a7e00d29b769007c,17.19,1
712efd3b68f9686dc856b84abd0f21ae,17.16,1
28a26ebce31d5918b181ede016fd693b,17.14,1
d7f1cfc638473be93baedbfd02208016,17.14,1
a353b1083c9863d756d9404695016d64,17.09,1
7494d0dcba8551df6cf37f1b905dc2f7,17.07,1
9bf11dfc0bec77e5a23028043c3c5a8f,17.06,1
35281d148dcf7134bae913c57db4e6da,17.03,1
119c7f1a00ef43fad0e57604e76a747c,17.02,2
1a8e2d9c38b84a9702ac7922924b0573,17,1
dd9661d3cda1e6feb237f0c4d8b26f2e,16.98,1
1e47d8b6546eb3a77b1acddcc9406242,16.81,1
9fbd5666d8618fa571c4230fafa09bd6,16.81,1
7178e1eaa97257d8b6d4b80efd77a025,16.81,1
344223b2a90784f64136a8a5da012e7f,16.79,1
c74f14c1e26cf1bd5bd34b6a1e274426,16.79,1
ba8e85df286308fe68a2ce83a8f8b2d6,16.76,1
4003520d80d0bad1d5623f7aa3c63cda,16.74,1
0a198e95d32b1be2da9424c962a6ebfa,16.68,1
7bb8fac2913a6064ec412e583c6d8b4d,16.52,1
05a48cc8859962767935ab9087417fbb,16.49,1
d1a5cc844736958c11b8efab9a2b4c87,16.41,1
f8f35af4634605e6693c17cc3ffff5a8,16.39,1
3606774ec64634822d78dc2db6d37045,16.37,1
ebd1417732defaf66c50b5a800eb293e,16.33,1
d6cd01c59123df02fc226eadbadb5f89,16.25,1
ce3ad9de960102d0677a81f5d0bb7b2d,16.21,1
3fefda3299e6dfaea3466ef346a3571a,16.21,1
f7c31656c19db6275a8acadca289f426,16.19,1
75fdd0a732287f9497b179f6bd445d32,16.18,1
f26d70155c2b6326fcfa1780c8c684e4,16.17,1
d1aa1ec0839dcab73a6161130eb1f94a,16.14,1
79b93a308a97792cf53ac75f46da00b5,16.14,1
a09a13f18ed27932d08438aa6f12756e,16.11,1
94165aea8a35c3c21499cbcae239b16c,16.11,1
1b61fb1f0f2185d89e9a126c498e9cc7,16.11,1
26562f211dd1364af2a8596dc945e8ae,16.11,2
4a5b36211b1f51bf7eaa5c10a57fa483,16.07,1
df683dfda87bf71ac3fc63063fba369d,16.05,1
1b4b28463457a256e9a784ebe2a8f630,15.92,1
1c742ac33582852aaf3bcfbf5893abcf,15.79,1
c87abc38c8ed3240861729e1aeadf221,15.68,1
c0f3eea2e14555b6faeea3dd58c1b1c3,15.66,1
a150c540f572d0fb53992264bc5c10b5,15.59,1
07a9bc7f61396b658ddf3ac534efe44c,15.59,1
4e92348462c75b6c842b994ce84a0ed4,15.59,1
491a5ada3aa1678414e990262c4bbdc1,15.58,1
aa8af66c623d7d544dfe4bb85b5ebe3b,15.57,1
c161d1327ebc3a156c09582ab2f59f6c,15.56,2
bcd2d7510d58e293f20fad6438c1b314,15.56,1
4450bd8327d471c4a11a83d1445b1b62,15.56,1
0af2ab31141893d26aca5a404a537dab,15.51,1
43a1d4bab73b816e44ef4e4facd9f9b5,15.5,1
c398bc00a606d33758afd91f4e64fd15,15.5,2
398cb257329ef7af7f1943a8974a3cbc,15.47,1
9c57bc60cfad5ee62d35d3f1ce4593a1,15.43,1
7a704e63bb29c446869efde5d57524c8,15.41,1
4aba6a02a788d3ec81c03137144d9a80,15.38,1
b5d034ac251546e25afe9067f05c1539,15.37,1
49f8d2ea7b718d0ce587d34207caf2b4,15.36,1
630008e0f062605a415d694489f6f82e,15.35,1
528ce32f560edd11add4169f6a5b65be,15.3,2
26e2e5033827d2ba53929f43e03d8ffe,15.29,1
3986c0b54f6b748b75e7bd4e092aa3e5,15.28,1
544863df86ed3b78a04e0820d41430ee,15.27,1
edb65fe661681b1c0de8bd47c8655855,15.24,1
c716e0b86ed568878475b60fbb6323ad,15.23,1
5a32c398a06c345440bf2a683b017ad3,15.23,1
698624c6632eeba1774924dbea24c700,15.23,1
c3e2398fcc7e581cda2e546557bf6968,15.23,1
c43d924a0f1688ee9fae0efcd6f539d4,15.11,1
baeda7047354773262ba2405f97038ba,15.1,1
b026643914f651e8371425e5b8a1e780,15.1,1
98f52e1020fe788c10c0418de4393fec,15.1,1
6bcb2352a2a0c38b845f598298ab9d26,15.1,1
7cb946b1ad19faebe28c3e86c2794ec3,15.1,1
804287717b9156fb7a787acd9af4fac1,15.1,1
34675b28b826facfde119785bf287dc1,15.1,1
32f83ffe11cd40f7adcf4eef171f52d9,15.1,1
2ef086a599b597572aca4433b7ed6b3d,15.1,1
7cf4ea70955b00d6b3c22542598e2715,14.91,1
c1552b1dab6e6f760950368ae61fb600,14.89,2
e0487761face83d64fcada2408959a36,14.87,2
513a54369b6a8a6602fcb0e129c6d78d,14.86,2
270572bb714b00531be85e16e1550f26,14.77,1
6a3139c7bf09ece22a4713d956acbe5e,14.74,1
204b4e07bddef3c9b317f70189135b22,14.73,1
0b09101900100c0e9d312861fad5a1b9,14.61,1
7994081388d55b9cf976c050653dd359,14.6,1
93bef6edaa84956e8e575016449b6351,14.56,1
720e6cf846ea7572cbb66b743fb91e6c,14.55,1
87f3e35268860433e13d577825aada95,14.52,1
9200e6ce317b67196b6b0bad4d4bd567,14.52,1
9558aa23f77a9e0a0eca83540999f43b,14.52,1
9e25199f6ef7e7c347120ff175652c3b,14.52,1
bac44fa8e13424950488659b5f765c41,14.52,1
b77a27b1864483e721dc831d5ba4afa0,14.52,1
20f0aeea30bc3b8c4420be8ced4226c0,14.52,1
1c83418358f249c9d6affa52d579db0e,14.52,1
58e4b302b54937e55a678c4d15111da4,14.52,1
436bf27f2f18474fc6047702e9f8a866,14.52,1
ce33c6211beaa8fef4cae8b52db39862,14.52,1
c9d2ba8dde44a275ae06475ed1d2fafc,14.52,1
fdf736c18c589ed030e058312203e1b2,14.51,1
dc120d932ddf9d4dfb6fd68beefda622,14.44,1
f00f5b35d0abcacbdd863672f4bb2c1a,14.43,1
a213f1bd6458f4a158f3746cb2514559,14.43,1
22a23e5ac7061fc538cc2a019afaaf16,14.42,1
d4d99b60c4c94cd35acd502cec65dc8d,14.39,1
da2782c804606d2a5d8e1760dbb3e7ec,14.37,1
aadfe0417e61315688b6bd7043361e25,14.28,1
d180e07dc1e58c31c3f0cd599dc4d945,14.16,1
c8665a4dd081a2c436b1cd921079d0d9,14.14,1
cb162c8eef257253782d245c08d9097c,14.13,1
babcc0ab201e4c60188427cae51a5b8b,14.13,1
c0e6839516f5398edc34adf5f1d53d1a,14.12,1
13e85aac53340018b40c2af68001b7e0,14.12,1
c18309219e789960add0b2255ca4b091,14.1,1
d93b8458c6fe139d85cfa5eadbf55bd2,14.1,1
e76ecc7e9a1a1e3c6df9d2a8261c423d,14.1,1
a663d9c3797e90eac99ff60939416a56,14.08,1
c32fc744b9160ac853450488e3cfea93,14.05,2
c240c4061717ac1806ae6ee72be3533b,13.99,1
f114dca2828bf718548db175ebe2cfcd,13.99,1
674207551483fec113276b67b0d871ff,13.94,1
2039c5e51785b5dde7cf93ccb3b7be2c,13.78,1
686886775c8f6b1191c7b953fb52708c,13.62,1
cad9969167c09b48ae6f1d123f7fa68d,13.51,1
271b8923c6a549e02d3c9fd1f8c0422b,13.4,1
b6f52e346160519c24a23af05410ad32,13.35,1
c611f4ce9ce875bcc063fa97fd4d7d12,13.25,1
70c4eedec9cb4a85cda2f3f9673557b4,13.18,1
52831e5990d0771cb4951d6f12928167,13.12,1
5305693ffae2d3463377b1f6fe67b15a,12.99,1
e5545d4d4473876ea78c5bcebca365c3,12.97,1
f3862c2188522d89860c38a3ea8b550d,12.79,1
cad10cc982ab6a391570c211b995c17c,12.79,1
ce4755084bc097113867e6454f8f5e52,12.79,1
da3fede3469bf49b7293ce3fc45b294d,12.79,1
6c77cd583b36a13aacccf2b3ee23e233,12.79,1
695051e2981c8b19e77cafe450d5bdf3,12.69,1
6614814a00d344b846ae209f95ee7e3f,12.69,1
7b3f6ce5c6c22e9b96e7581ebf0df6e1,12.69,1
15b3b1b81484422eb41df68ac87f1f50,12.69,1
2f1e7b90e01d9f086cbcb301c0c3d406,12.66,1
20d53aad4fe5ee93a64f8839609d3586,12.48,1
3ded4e2d5f135cb103e5949d7263d2dd,12.48,1
417a1e6c7321084d2a0ae0d023cfad93,12.48,1
4ddeb3e828550cddc8d45c8bc36ab2d1,12.45,1
ae9690c6e8fee182c28c9ff8e11ca52c,12.41,1
4cc43a222a0f94910728b62b97a8c5f8,12.26,1
db6a4d4b5f1f5f98820ce6ce2619e2de,12.16,1
fc0b214b59a83615fea981c6424a02ae,12.14,1
00ab3eff1b5192e5f1a63bcecfee11c8,12.08,1
ebe3dabc4955c9b0d695e7bda38bf5c3,11.89,1
38f276ca6e7cc95a6d1bb55ac9e5550f,11.85,1
7f02656561b680def9986c0795a8a080,11.85,1
db7ed69a53aa9fb1c01930ba54a88bbe,11.78,1
76d336555bb25f3165d2f0d6da719c40,11.76,1
4e2627090e6e5b9fabba883a37897683,11.72,1
e5def42655b7490edac5a56fe8e9e603,11.52,1
a7c53f6b3b61adbdaa99dda97e8cbd56,11.3,1
8b11118053756a9a2932f447e11fc1b5,11.17,1
d4f91e8be86b38da2ee35bc489645a9d,11.17,1
eae9af4811c294c56795d70e715b7337,11.11,1
0ee4fb99ac55ffbbc98795aa01b7f8fa,11.03,1
0bb27263628258b8111a0262769fa9db,10.96,1
0b46f784306be7200ca1700aa55d819f,10.96,1
2d8cfba3fcd3170555941605edaa196a,10.96,1
5b92bfa4120daa27c574daa2e386c693,10.96,1
7ab0dd5487bab2dc835337b244f689fb,10.96,1
702835e4b785b67a084280efca355756,10.96,1
ad14615bdd492b01b0d97922e87cb87f,10.96,1
bee36b4f9a2b9fdcaff6ec05df202ed0,10.96,1
d36b07fd3c5088e477a72d1fccfe29d4,10.96,1
fedaedd3ca31d56ab33e92035e4b361c,10.96,1
19484c79cef6c062cb177aa4ef2fcc3c,10.16,1
a89e143d5211473ae18db9577ee34b64,9.94,1
9e94fa26a70ede4d26226e918e8706a2,9.94,1
d9b00a97818674c7f8d8b1ef0e689679,9.18,1
9ac75591b69c3402684b6ce0310f22ee,9.17,1
d8bf0fc082fd4a77fc2e5679b6c00133,9.14,1
3e46a38ee171c503c3b4a3f23fe3bf0c,9.11,1
f5b84683a9bf9e1df748cf40f601b39c,9.07,1
1fa2d3def6adfa70e58c276bb64fe5bb,9,1
a45765f8afb1e594b22bf9e974b46765,8.93,1
b5b800c4065bebf4d3442311c9857344,8.91,1
3d2400ac620cffa23ac81bd192f7f555,8.9,1
eb1bf309f4f6af9a97e9ddac3fdbeabe,8.88,1
ed49da7cadefc454d6a67de249eab240,8.72,1
c12d7463a579237ffb9248bd7cff378b,8.72,1
baf15155e37ef5492731459bdc05be8a,8.72,1
70ee69419916dc13e3aed619061f996c,8.72,1
77128dec4bec4878c37ab7d6169d6f26,8.72,1
3e51f9cbe317bc3a88f2c76583811ee4,8.69,1
05ca864204d09595ae591b93ea9cf93d,8.52,1
1f2eebc0e970fd3c463e4f5d9652687a,8.48,1
389e45560e33d2d0747f949dcddbc08e,8.43,1
3442033154be05bac582e173ef54fd12,8.39,1
52b53f7061969fe471d119b6195da864,8.37,1
bc8c8d665ec4664d286be0d521722b19,8.32,1
e00d85ce20ea50c1224c66ca5050527d,8.3,1
f1fdf2d13186575751aa25876536d85c,8.29,1
d85efbc8eff2b7adf524e2820569adc8,8.29,1
cc1f04647be106ba74e62b21f358af25,8.29,1
b5f0712d22a873b6797ab6cc65c3fcba,8.29,1
1f7dfad2cb384ea4d2d7e1ffbd78c407,8.29,1
37303482a42fb700d8d127e70a9cd6c8,8.11,1
668bf321538e5072858eaef6087ce027,8.11,1
f3511c85f59f8dec53d140501ee8e7a8,8.11,1
5ca5d579b5857ee8709479b1047cecc3,8.05,1
b3809b8d4394588a47c8470ea331e135,7.88,1
97e50a621f8e801f4baf69e08687c192,7.88,1
4965a7002cca77301c82d3f91b82e1a9,7.87,1
0b1ca3ef18a63d7eb0c8897fa0849c08,7.87,1
f664f98bfda2eaf266a23ff144e7a872,7.81,2
139157dd4daa45c25b0807ffff348363,7.78,1
c2bda99904207edd1834f03e0022b007,7.78,1
535bf14f36346c7f59d87cece104d70c,7.77,1
7caa63f175b1cecbfaadd8b5ab9998c7,7.74,1
2c00c85d30361cd2ced2969cffbbffa3,7.71,1
c0e0b73d039eb9a99b6ce4cb7a429cd3,7.68,1
d297f1055de2956aedfd3b04113dce3e,7.64,1
d63f306de130e0391d38a792541723b8,7.6,1
6561d6bf844e464b4019442692b40e02,7.55,1
7d81e74a4755b552267cd5e081563028,7.49,1
5e063e85d44b0f5c3e6ec3131103a57e,7.42,1
41958cbd3335433c8740300e8cd600d5,7.39,1
3ac588cd562971392504a9e17130c40b,7.39,1
63704069d9bd3a75c1cf59babe56004a,7.39,1
c1dde11f12d05c478f5de2d7319ad3b2,7.39,1
e64ddbe1cbcf4f2fc3092b7c481f3f9d,7.39,1
c97aa4ee7420f937da13b7f9e2228b99,6.66,1
ab75b89cc49c9ab3160d0c91565a442a,0.75,1
