seller_id,TotalOrders,CanceledOrders,ReturnRate_Percentage
c3cfdc648177fdbbbb35635a37472c53,307,NULL,NULL
c3e1abd72a42fe690fcd89cf5720fe29,13,NULL,NULL
c3e2398fcc7e581cda2e546557bf6968,1,NULL,NULL
c3ee2331a724e6fc02c4b698b57a73f3,3,NULL,NULL
c3f5668699a1b04c0fa61ecea1e2bff6,3,NULL,NULL
c353f8fc0ce8344999f17d578eb69a5e,2,NULL,NULL
c35672b10ad50968f567ea3f4b91e877,22,NULL,NULL
c35affa65afd250151285c5917fc1c8a,9,NULL,NULL
c360e4787614ed31ac7a2f95d3b22dc6,1,NULL,NULL
c37b2059d4f90d4feead554e5246565e,16,NULL,NULL
c42fd8e4d47dfb18ce5222f2dd7752f9,11,NULL,NULL
c43d924a0f1688ee9fae0efcd6f539d4,1,NULL,NULL
c447f8dd3ed213f291d65ef074a268eb,8,NULL,NULL
c458e2045a8aa8964f8879af03fdcce6,9,NULL,NULL
c4af86330efa7a2620772227d2d670c9,4,NULL,NULL
c85d7b477a709c85a1e8b8f25aa1b270,2,NULL,NULL
c864036feaab8c1659f65ea4faebe1da,58,NULL,NULL
c8660dcf9ba70575f45d80fe28c27713,7,NULL,NULL
c8665a4dd081a2c436b1cd921079d0d9,1,NULL,NULL
c8771b1a10bb99bb34d3c459c5cffb53,1,NULL,NULL
c878515173c84a492ebe50d6b493230b,10,NULL,NULL
c87abc38c8ed3240861729e1aeadf221,1,NULL,NULL
c88f62b4c386a59281014d677864d016,1,NULL,NULL
c89cf7c468a48af70aada384e722f9e2,14,NULL,NULL
c8b0e2b0a7095e5d8219575d5e7e1181,85,NULL,NULL
c8b3445d737de6befde0c88ede534a5e,36,NULL,NULL
c8c1bea22194a4eefa2dc9a9fa89f536,13,NULL,NULL
c8cc60ffd415254af5d9b9f34f32c369,9,NULL,NULL
c8e135e7b21ecbc36c1153a29d2f5a06,7,NULL,NULL
c963a25b8671419c6ce9eebe8fd03218,1,NULL,NULL
c97aa4ee7420f937da13b7f9e2228b99,1,NULL,NULL
c990d6cf976a5718aaedc539f383ab88,11,NULL,NULL
c4fabeea6e569d42d02993bb1f4f1cbc,11,NULL,NULL
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,16,NULL,NULL
c500367424994318b9e779ff1ae9a330,9,NULL,NULL
c510bc1718f0f2961eaa42a23330681a,13,NULL,NULL
c522be04e020c1e7b79f3acff36513d5,7,NULL,NULL
c52c644cc0dc85121207a27013efc6af,2,NULL,NULL
c53bcd3be457a342a97e39e5a9f0be22,5,NULL,NULL
c542f5a8c64d973f30e9df8d06f70b4a,1,NULL,NULL
c54679b132454625907c773d273d4126,8,NULL,NULL
c5e60e39c0f42b8e827daa13cff74afa,8,NULL,NULL
c5ebe6598748b0aeaa61cfb820478b92,3,NULL,NULL
c5f7e746b7e6d07def6c0dae9903279b,11,NULL,NULL
c5f7feb04a6a1fb3596322bfc3cf1917,11,NULL,NULL
c60b801f2d52c7f7f91de00870882a75,41,NULL,NULL
c611f4ce9ce875bcc063fa97fd4d7d12,1,NULL,NULL
c6218512d16fcac0af02fe92691cf274,8,NULL,NULL
c6381b1321d7d97717a5bb4ed5b77882,3,NULL,NULL
c6381d2d013342748761e906d45aff76,28,NULL,NULL
c64a2aec32cc408a8a4c6d7c46017f91,9,NULL,NULL
c66dccfb3f109511246da627dd5a2498,45,NULL,NULL
c679fb69a36e1d8349e8c50a217b4d58,17,NULL,NULL
c68fb906c8f4b4b946d8386bfa6e5467,48,NULL,NULL
c6a7539d424a8402232c2228d7a03c5e,15,NULL,NULL
c6bda72e4dbf5c5866b13cb1810c6d03,59,NULL,NULL
c70a353f02429c00775a46a75fb787da,6,NULL,NULL
c70c1b0d8ca86052f45a432a38b73958,338,NULL,NULL
c714262700f93defc16bf17a51a4cb23,4,NULL,NULL
c716e0b86ed568878475b60fbb6323ad,1,NULL,NULL
c7246702dc991a06d788120dc7544391,1,NULL,NULL
c72de06d72748d1a0dfb2125be43ba63,22,NULL,NULL
c731d18cea9bf687ffee82a241c25b11,26,NULL,NULL
c747d5b92c7648417faea95d36d763e8,1,NULL,NULL
c74f14c1e26cf1bd5bd34b6a1e274426,1,NULL,NULL
c76d418370990614e89e956c7a7567d9,2,NULL,NULL
d2572f31e9023e9850ef986a636ff9bf,1,NULL,NULL
d25aa0aaacb370e912f8cf6efeba38b3,21,NULL,NULL
d263fa444c1504a75cbca5cc465f592a,1,NULL,NULL
d26aa40b90272d4843d63be7c1462c8d,2,NULL,NULL
d297f1055de2956aedfd3b04113dce3e,1,NULL,NULL
d29ba1220fb8634fa3a107e54497b8a4,9,NULL,NULL
d2df77822373f19934e87694d8640767,2,NULL,NULL
d2e753bb80b7d4faa77483ed00edc8ca,15,NULL,NULL
d2f3e277560ed4c6361284429b00f037,7,NULL,NULL
d32e3909cfb714fb2a6cb092c85b9c5f,11,NULL,NULL
d354c38a7182125a748cb10474fe963b,20,NULL,NULL
d3674f271c91f824f82d24d92011f669,20,NULL,NULL
d36b07fd3c5088e477a72d1fccfe29d4,1,NULL,NULL
d379f449f2a3b271bc01c0782020f705,29,NULL,NULL
d3891911c2feae53c52fea2bd14054e5,2,NULL,NULL
d3dcf0604eabf0224fbd5948b5e02f69,9,NULL,NULL
d3e7d37c0df9aef383f3f2a15b0dddfb,1,NULL,NULL
d3f39f05462b79a4562d35893a28f159,38,NULL,NULL
d4828feed4cda2cd9d6b37899a95a71e,1,NULL,NULL
d4910f1cdcfdabd48d6b316e395d4a23,12,NULL,NULL
d4a5e99e0dd915df64ba55a7fbd583fd,6,NULL,NULL
d4d99b60c4c94cd35acd502cec65dc8d,1,NULL,NULL
d4e12e7884759a14fa0f5f896c791cae,32,NULL,NULL
d4e4b5192cba4e0e66eb12a9d347239d,12,NULL,NULL
d4f117125b59ce73c3302f88ee40c458,17,NULL,NULL
d4f91e8be86b38da2ee35bc489645a9d,1,NULL,NULL
d4ffeb15b67e81ff9af2b4252d99fb7e,12,NULL,NULL
d50d79cb34e38265a8649c383dcffd48,70,NULL,NULL
d51e0a403fe2e689ece6c73359d96e12,26,NULL,NULL
d52cbce9845184537284a23c3bc3da0e,4,NULL,NULL
d558ebe531605a1285ab2b1bc3256dfb,3,NULL,NULL
d566c37fa119d5e66c4e9052e83ee4ea,73,NULL,NULL
d57e18d5f73c7ccb7f7339b61166898d,63,NULL,NULL
d58d521f3789def2e7a22715e0badd93,2,NULL,NULL
d594982fd877af63ace38ea1fca27c76,7,NULL,NULL
d598f929fc44e1e38678e7f47250ec04,1,NULL,NULL
d5b9a084373da994a6e37f732169a853,7,NULL,NULL
d5ba419e26d246a0719437cf37d9b46d,35,NULL,NULL
d5c530f4884a75ae0dba9c148718d278,9,NULL,NULL
d624126b9206f595fb3fbb6ba03b28a8,28,NULL,NULL
d63c73efd41eb002280e7ec831424edb,2,NULL,NULL
d63f306de130e0391d38a792541723b8,1,NULL,NULL
d650b663c3b5f6fb392b6326366efa9a,60,NULL,NULL
cfd7ddab722b902f7ac5b5f3ba6d723d,13,NULL,NULL
cfe94489ddd337d1e29e12f2a7205d10,24,NULL,NULL
d03698c2efd04a549382afa6623e27fb,21,NULL,NULL
d1b9d4be4b6f9ebd85f8acd6745ba612,11,NULL,NULL
d1c281d3ae149232351cd8c8cc885f0d,240,NULL,NULL
d1c7fa84e48cfa21a0e595167c1c500e,12,NULL,NULL
d1e2fe627180431ffda076abb303c56f,1,NULL,NULL
d1ef48b38baca7e831711c4a0aeb398f,35,NULL,NULL
d23019c84ffae2d5ef2270367b8605fc,39,NULL,NULL
d1a5cc844736958c11b8efab9a2b4c87,1,NULL,NULL
d1aa1ec0839dcab73a6161130eb1f94a,1,NULL,NULL
d673a59aac7a70d8b01e6902bf090a11,84,NULL,NULL
d6ab728cf30867cf3f1a2e216ae2f9b7,14,NULL,NULL
d6b1ce66b035a475f00c017792ff9769,108,NULL,NULL
d6b664fa0667064c6d76394e7848d790,6,NULL,NULL
ceb7b4fb9401cd378de7886317ad1b47,1,NULL,NULL
cecd97bc34ed8330bd4cd15713eda670,1,NULL,NULL
cee48807215b30a12ca2ca10ffb5f250,40,NULL,NULL
cf1313c6e2c01c2f4b014f97db4bcd2b,5,NULL,NULL
cf2384dd2f1dddea3f838efed0945e65,16,NULL,NULL
cf281cf8b7affbdfe751b29cc85580e1,1,NULL,NULL
cf654707ed6a99f112c7ec3d6f314b8b,4,NULL,NULL
cf6f6bc4df3999b9c6440f124fb2f687,1,NULL,NULL
cf8ab1616079e2793aa29d524df01bb1,9,NULL,NULL
d06d019f72a04e5497a0b64190af170c,17,NULL,NULL
d0d70d21e2234dd7cd3cf63fe414148a,9,NULL,NULL
d101c6da914ae3d53f7bee42283f2fe2,16,NULL,NULL
d12c926d74ceff0a90a21184466ce161,99,NULL,NULL
d13e50eaa47b4cbe9eb81465865d8cfc,69,NULL,NULL
d149de2f383552baea37a7198c2296ce,3,NULL,NULL
d1582f4043306e6b91afa6a8a884f898,9,NULL,NULL
d17f467e4bf608a510c20d82f4ba3b6b,12,NULL,NULL
d180e07dc1e58c31c3f0cd599dc4d945,1,NULL,NULL
d197aa8fbc64087f61984deef05f6227,7,NULL,NULL
dbc51f5e45d654ecc16cb68e6817ecea,1,NULL,NULL
dbd66278cbfe1aa1000f90a217ca4695,99,NULL,NULL
dbdd0ec73a4817971d962698f2fea022,16,NULL,NULL
dbec9a0a7efeff029d4d9dce7dc4cc95,3,NULL,NULL
dc120d932ddf9d4dfb6fd68beefda622,1,NULL,NULL
dc317f341ab0e22f39acbd9dbf9b4a1f,58,NULL,NULL
dc4a0fc896dc34b0d5bfec8438291c80,249,NULL,NULL
dc50afafdfa325eadc890c7fa42a8f4e,4,NULL,NULL
dc64d75cc406bb0697be983831430e60,4,NULL,NULL
dc7192adf8ba09569261f4a8d576afe0,8,NULL,NULL
daeb5653dd96c1b11860f72209795012,41,NULL,NULL
daf565f087a52def0fd5c5825b3661bc,9,NULL,NULL
db1f0f7c7e5e87f40b62226f020bb297,3,NULL,NULL
db2956745b3a8e9f3785c99f34b5d25e,48,NULL,NULL
db4350fd57ae30082dec7acbaacc17f9,146,NULL,NULL
db46ca7bce82b11f7e247539271fc390,16,NULL,NULL
db6a4d4b5f1f5f98820ce6ce2619e2de,1,NULL,NULL
db7ed69a53aa9fb1c01930ba54a88bbe,1,NULL,NULL
dbb9b48c841a0e39e21f98e1a6b2ec3e,118,NULL,NULL
dbbcfe2c8d026742134ac3e28ccde274,4,NULL,NULL
dd39ad39b5d3df33037e141c72497ba6,2,NULL,NULL
dd4d95ba2d15c071e6c695e2ef6ce169,4,NULL,NULL
dd533b429f380718b70ad9922c294bae,45,NULL,NULL
dd5450b022b2d00a2145a66331e1aef6,1,NULL,NULL
dd55f1bb788714a40e7954c3be6df745,37,NULL,NULL
dd58ee93286b0821565574c570e9e1dc,2,NULL,NULL
dd7ddc04e1b6c2c614352b383efe2d36,143,NULL,NULL
dd88d13bea9e4c2bf47daf224f8141e5,1,NULL,NULL
dd8a29ce82d5c705ba932d81494600a5,2,NULL,NULL
dd9661d3cda1e6feb237f0c4d8b26f2e,1,NULL,NULL
dda37071807e404c5bb2a1590c66326f,1,NULL,NULL
ddd51ae8cda92f3995a51fc0f0f3eec7,25,NULL,NULL
dde698c6d0bd24834c586e5111c2bba7,1,NULL,NULL
de09d00cfc265b8804c7df34075a68fa,3,NULL,NULL
de0c78824586e9a5f5f04fd84e25df39,16,NULL,NULL
d7485b33791774c36108f8c69602d48d,10,NULL,NULL
d7827b2af99326a03b0ed9c7a24db0d3,1,NULL,NULL
d79e8478eed9999493990b44955fb22e,5,NULL,NULL
d7ab82074b5f1dfba46db123df101bff,3,NULL,NULL
d7b2377bae6ace1b11fc69a11900ac36,4,NULL,NULL
d7d517afce974cd491b8d52bb5b5b1fc,1,NULL,NULL
d7f1cfc638473be93baedbfd02208016,1,NULL,NULL
d85efbc8eff2b7adf524e2820569adc8,1,NULL,NULL
d8b8f2cf9ff6ba0389072541cb42498c,1,NULL,NULL
d8bf0fc082fd4a77fc2e5679b6c00133,1,NULL,NULL
d8c7ba53e7e38711eaef8c2849d6d2e1,22,NULL,NULL
d8cf3b6a2151949f930d0252b180ec42,19,NULL,NULL
d8d9567d0bfb0bc7eb845a205ba42657,4,NULL,NULL
d8dd176509baa37f359644d082bf7f7b,2,NULL,NULL
d90fe2229fee1a5da999ccd0c06c1667,3,NULL,NULL
d91fb3b7d041e83b64a00a3edfb37e4f,536,NULL,NULL
d921b68bf747894be13a97ae52b0f386,77,NULL,NULL
d93844a9c55ba7ce353388bcf849ea56,14,NULL,NULL
d93919c944be9cff128f6c9cb899eacb,33,NULL,NULL
d93b8458c6fe139d85cfa5eadbf55bd2,1,NULL,NULL
d9442042130b7fe579d1295f9f4a248f,22,NULL,NULL
d94a40fd42351c259927028d163af842,110,NULL,NULL
d94ba08b99bedd6a5f6c875ecc4a6fac,10,NULL,NULL
d97df38225e5abadaff1e72cb72b823c,29,NULL,NULL
d98eec89afa3380e14463da2aabaea72,183,NULL,NULL
d9a84e1403de8da0c3aa531d6d108ba6,59,NULL,NULL
d9b00a97818674c7f8d8b1ef0e689679,1,NULL,NULL
d9bd94811c3338dceb4181f3dbc0c73e,61,NULL,NULL
d9c349beabc06aa6ff1c6d68b5e9e22e,1,NULL,NULL
d9cb0052a666de5308b32f32ad5f1b1c,3,NULL,NULL
d9cd369bffa979d1634f8e1318bf2f1b,3,NULL,NULL
d9d43faf741ceaa8da52fdbb81d9e0e3,8,NULL,NULL
d9e7e7778b32987280a6f2cb9a39c57d,13,NULL,NULL
d9e8c084b68fe958861d8f2c21202e6b,12,NULL,NULL
da03c298e3999e9d828591fc2179d109,5,NULL,NULL
da20530872245d6cd9d2f5725613c430,3,NULL,NULL
da2782c804606d2a5d8e1760dbb3e7ec,1,NULL,NULL
da3fede3469bf49b7293ce3fc45b294d,1,NULL,NULL
da4d149c0ddbac90557103ac0a0ec356,1,NULL,NULL
da6a60cc8cc724fe51be021ff8be779c,13,NULL,NULL
da7039f29f90ce5b4846ffc0fcc93beb,18,NULL,NULL
da8622b14eb17ae2831f4ac5b9dab84a,1551,NULL,NULL
dace965ca58120f92f8d742a9fa1864b,8,NULL,NULL
b248792ac0b60ec3f93d80af1b4fae47,9,NULL,NULL
b26741d31a563d769b4af0465ab20c56,2,NULL,NULL
b274baf5bbd142410eb2958cf685d684,7,NULL,NULL
b29d3380981c51df13fc6fbe87e1763d,7,NULL,NULL
b2a6d334e2833acea353624840e25a0e,26,NULL,NULL
b2ac621f0d0322434d04a12b078b9369,30,NULL,NULL
b2bdc5e7940a7d7ca8c4a37953b27a42,1,NULL,NULL
b2c97074649f92197d9387d9033dda5f,11,NULL,NULL
b2eecf5ea250510da76590ca79d60e5d,11,NULL,NULL
b2f4d63c7203f539a78252565ca32257,1,NULL,NULL
b32be1695eb7ec5f10f72d9610a12527,46,NULL,NULL
b6dc74ed30f124f95227bed4e43a3bed,13,NULL,NULL
b6e1504972665f739dec4facb9943775,14,NULL,NULL
b6f52e346160519c24a23af05410ad32,1,NULL,NULL
b74d1c09cb380e1d03a6f859c6f4224b,39,NULL,NULL
b76a1f8356322f12529c37b67d5c96c2,5,NULL,NULL
b76dba6c951ab00dc4edf0a1aa88037e,169,NULL,NULL
b76f4d90e85657a240495c876313adc5,1,NULL,NULL
b77a27b1864483e721dc831d5ba4afa0,2,NULL,NULL
b7d5b4b87af9d42b601865d3f3810bff,2,NULL,NULL
b7e1750c1157341d2abd0251e07c186b,4,NULL,NULL
b7ed9fb14c8eadb37adb9c45d67ab0fb,11,NULL,NULL
b8114f2f589a6804810f04f99b36b498,11,NULL,NULL
b81e3a6c866a764974fe849821abeebd,11,NULL,NULL
b839e41795b7f3ad94cc2014a52f6796,36,NULL,NULL
b83cedfb587e7911540e3f576d6917ce,25,NULL,NULL
b8555308bfdb4ca1ed54325a58da9a97,28,NULL,NULL
b8578d2d823bd8e251f6fdd02b40902d,9,NULL,NULL
b8630e1121437d41cb08e3c749c2c2e2,12,NULL,NULL
b86a47b3366e3b5424a7b225781f4908,1,NULL,NULL
b87a7ea0c30fad2dd6781b74a0064859,9,NULL,NULL
b88e7c57cb2d8b973b7dd4a2bfa14b36,4,NULL,NULL
b8a0adc91af209270c2c725168eb00fd,6,NULL,NULL
b8bc237ba3788b23da09c0f1f3a3288c,47,NULL,NULL
b8d890108a7a80e4f5d59eea9f362438,3,NULL,NULL
b906dd0e57f282c7089171b6ed07982e,2,NULL,NULL
b90e891671cffd9557f33a97dc523645,39,NULL,NULL
b92e3c8f9738272ff7c59e111e108d7c,70,NULL,NULL
b94cc9f10ddc85e4ba73a6f7974e7101,39,NULL,NULL
baeda7047354773262ba2405f97038ba,1,NULL,NULL
baf15155e37ef5492731459bdc05be8a,1,NULL,NULL
bafc5aa11e413978be29040f51342e70,9,NULL,NULL
bb135baca94c82fcb731335ad5b04a03,38,NULL,NULL
bb2afe2061d53c6968aa0cffa233a8ec,6,NULL,NULL
bb3dca718920a4d7ec3cc9ffb025108b,3,NULL,NULL
bb5bd94c8f59cc050072d2930c869cac,17,NULL,NULL
bb5d956dece964a06c12bceb66b923ae,2,NULL,NULL
bb7a14e229b1c95156719c3d9552eeee,11,NULL,NULL
bb7ad8a45c027be8ab075b8e465f8ca0,2,NULL,NULL
bba3293d6f5d5af2f415e004e8b93ae3,17,NULL,NULL
bba74270a87732727b5a3b4fd9ac1c39,41,NULL,NULL
bba8d0c234a52b87b3957037a215d1a4,1,NULL,NULL
bbad7e518d7af88a0897397ffdca1979,85,NULL,NULL
bbaff50f3b708fda865918715276cd87,16,NULL,NULL
bbd3acfe6de99892e73940d3fdceaf68,2,NULL,NULL
bbe87dce25ba8b38bb61cc7210a3f10b,2,NULL,NULL
bbf4a892cac7b82422baa711dffb8997,1,NULL,NULL
bbf9ad41dca6603e614efcdad7aab8c4,14,NULL,NULL
bc07d855eac23aab5ac8a120f21d16b2,13,NULL,NULL
bc2ac6b95e1accce9858528ee566c17e,22,NULL,NULL
bc302730ea8cf49b5c74f579febb5bbf,11,NULL,NULL
bc30de0d71bd6260b936a026b5cf7200,3,NULL,NULL
bc39d8938f90a3a2b98193723ed59774,2,NULL,NULL
b9a03475e6447e631b6799ec8274800f,11,NULL,NULL
b9c0ffa92f3ff9a5a3d45ef7213c0842,3,NULL,NULL
b9ca8e8baa5d4aa038394a700f63e69f,14,NULL,NULL
b9de031b671cd48b28fae9d828cbf2b4,1,NULL,NULL
b9ec22de23f18567de0e09d776ca0309,2,NULL,NULL
ba143b05f0110f0dc71ad71b4466ce92,86,NULL,NULL
ba5daa4041e1f15cdf34b76e3e18a450,15,NULL,NULL
ba6b4a237f92479743cf0ca06b67a9ac,8,NULL,NULL
ba6b68b55fe8704377a7d43c8e5c0185,5,NULL,NULL
ba6ce6de456f6c11d08c17701ba5c26f,7,NULL,NULL
ba89796db68db180bd389de96b2ff3b6,2,NULL,NULL
ba8e85df286308fe68a2ce83a8f8b2d6,1,NULL,NULL
ba90964cff9b9e0e6f32b23b82465f7b,38,NULL,NULL
baa49d93c8c8841e27400a300f5d74b2,6,NULL,NULL
bab0a8cd684e41ba6e2637dca0979d3b,1,NULL,NULL
babcc0ab201e4c60188427cae51a5b8b,1,NULL,NULL
bac44fa8e13424950488659b5f765c41,1,NULL,NULL
bac692d6c0ed08467878018e6cc9c26c,3,NULL,NULL
bd43e172d599bed47a85da877172ca8c,1,NULL,NULL
bd4431c1a8dfa744b59e1e2a8bc99b9e,7,NULL,NULL
bd4889b5e9133b35b66e42a8665cea5c,42,NULL,NULL
bd4ff04377f974574f7f0bf9d6ce7dde,4,NULL,NULL
bd65d163ded559eb90a10cd09fec178f,2,NULL,NULL
bd697db56ff8e7c9cd1abeb7f72029b2,22,NULL,NULL
bdae679a9b282249bc23b9b69dae9a99,12,NULL,NULL
bdb3edbaee43a761e2d4f258dc08f348,5,NULL,NULL
bdf0d02d36a1d839d0c39c4a887cdd49,7,NULL,NULL
be1e9e378700cecaa4ebf71433d7915c,2,NULL,NULL
be3b4b0f050a6aa1b2d901c4b77e979f,8,NULL,NULL
be67f78487e2cecb0d55bc769709e4f5,1,NULL,NULL
be7a093e5b4d147b36b72bb1f9e415e5,1,NULL,NULL
be8e909810184b9b19e886129149d8e5,15,NULL,NULL
be9a160a9011f627c3e121d076c1ec7b,7,NULL,NULL
beadbee30901a7f61d031b6b686095ad,68,NULL,NULL
bec568278124768c474ee90971ca94d1,2,NULL,NULL
bede56095ba33c42038fb85f707b8a42,2,NULL,NULL
bee36b4f9a2b9fdcaff6ec05df202ed0,2,NULL,NULL
bf00385a5f7fc1ef39a13c2e9ee50a5f,29,NULL,NULL
bf0045791395e66460eb04749c68672a,2,NULL,NULL
bc503e244f187939d10c92a5c8e378ce,16,NULL,NULL
bc8c8d665ec4664d286be0d521722b19,1,NULL,NULL
bca9230d3bbb4efa51872bf605a2f1ad,5,NULL,NULL
bcc9dd23e2a8bd8267cf92b19304a1b9,3,NULL,NULL
bccf933e006e9b94a6184af782963e77,46,NULL,NULL
bcd2d7510d58e293f20fad6438c1b314,1,NULL,NULL
bce6a5ecf98e99fd2a8868b15c51f04b,15,NULL,NULL
bf100ecb7997df312b285358fb32f92c,21,NULL,NULL
bf3c6d2a28b2b5501e6c15448982dcc9,43,NULL,NULL
bf84056e679dbe9c69929847a40e338f,40,NULL,NULL
bf961104a38e01b9062ee026bb657dee,4,NULL,NULL
bfd27a966d91cfaafdb25d076585f0da,118,NULL,NULL
bfd938b22bc99bce1ae60dc602889f52,12,NULL,NULL
bff9deb0ec77d437f3305a79cf25529e,5,NULL,NULL
c003204e1ab016dfa150abc119207b24,202,NULL,NULL
c00396cbdd2e088fe4281baa5920aef1,3,NULL,NULL
c1f12f926d0ba950578b4fa41115cbb6,4,NULL,NULL
c200c73f9d7e5a08ca439d6a0803da7c,2,NULL,NULL
c240c4061717ac1806ae6ee72be3533b,1,NULL,NULL
c24173065483e421f9e5e7f599de101d,9,NULL,NULL
c26a2be5b53b7db6b276280da212a779,18,NULL,NULL
c26ba52cf8d2f34915f2f6b7ffa0a3f3,4,NULL,NULL
c273175f7c6c80fb02f051e2fc6d0d72,14,NULL,NULL
c286ec035ee04ba81c97508f0b5df544,2,NULL,NULL
c2bda99904207edd1834f03e0022b007,2,NULL,NULL
c2d70ce2c5d0a2eb75e78668236e6dc8,15,NULL,NULL
c31eff8334d6b3047ed34bebd4d62c36,123,NULL,NULL
c3251e13f1bbda6c74e37c160f991e19,2,NULL,NULL
c32fc744b9160ac853450488e3cfea93,3,NULL,NULL
c33847515fa6305ce6feb1e818569f13,128,NULL,NULL
b1fc4f64df5a0e8b6913ab38803c57a9,121,NULL,NULL
b1fecf4da1fa2689bccffa0121953643,20,NULL,NULL
c18309219e789960add0b2255ca4b091,1,NULL,NULL
c1849d4d32d7a6cecd5aa471809d3135,3,NULL,NULL
bd0389da23d89b726abf911cccc54596,90,NULL,NULL
bd0a1b0aadca9a83d9304f7e8ff5fbd5,4,NULL,NULL
bd149ed516d4c5d418d5781f8e18919f,9,NULL,NULL
bd15ee794d5e640d9dd71b665b2ab15b,12,NULL,NULL
bd1d49a326abfa9b1036772e40445430,13,NULL,NULL
c0098efcf800861dcae589affca31408,9,NULL,NULL
c013e57c075a06e5b5c48ee03c525719,45,NULL,NULL
c026ef0d72e9132d9fa112308090c8dc,1,NULL,NULL
c03121937e54a93fcc1825c3098bbb6e,7,NULL,NULL
c04d70d515d15a7e3db3a73320598566,4,NULL,NULL
c0563dd588b775f2e37747ef6ad6c92c,28,NULL,NULL
c092292535a57dacd95a8765f5518f87,1,NULL,NULL
c0aff2da32c17759d30b22fb0af6649d,5,NULL,NULL
c0e0b73d039eb9a99b6ce4cb7a429cd3,1,NULL,NULL
c0e6839516f5398edc34adf5f1d53d1a,3,NULL,NULL
c0f3eea2e14555b6faeea3dd58c1b1c3,1,NULL,NULL
c0f783394e37cd9c9d7f5f81141450fa,6,NULL,NULL
c113b8df1fc375bc3d73d29c1b1144d1,5,NULL,NULL
c12b92bf1c350f3e6bf88d3596219c86,17,NULL,NULL
c12d7463a579237ffb9248bd7cff378b,1,NULL,NULL
c13ef0cfbe42f190780f621ce81f2234,1,NULL,NULL
c13fb473e7cb8b83ccd543c094df0608,2,NULL,NULL
c1552b1dab6e6f760950368ae61fb600,2,NULL,NULL
c157bdeedcbc9a8e3c8bf0d87ff24428,10,NULL,NULL
a67780aba9dd436e7ac0aa1f889e73ec,6,NULL,NULL
a69aa24cec11168e7e39a3fbc727e925,3,NULL,NULL
a6bd7d1ccdac48c6b33b28596b7eb122,16,NULL,NULL
a6fe7de3d16f6149ffe280349a8535a0,52,NULL,NULL
a70e9066dbfd10b6b97a3f54a1356762,4,NULL,NULL
a72c2f59332659e361d647515c698798,6,NULL,NULL
a72f15980dc3e9bfd1a49ac9b2f3af65,1,NULL,NULL
a7a9b880c49781da66651ccf4ba9ac38,4,NULL,NULL
a7b7354cc588f7566a848bcbb1ce3d96,2,NULL,NULL
a7c53f6b3b61adbdaa99dda97e8cbd56,1,NULL,NULL
a7c88262832dfc683781d6a421edefae,5,NULL,NULL
a7d0f8dd44f57ef6de7f7f02e3d82630,2,NULL,NULL
a7dc4098e4da6e41b426269d12ae7e91,3,NULL,NULL
a7ecf689b40a44361e259b28939023e4,1,NULL,NULL
a7f13822ceb966b076af67121f87b063,86,NULL,NULL
a806a4bb063ea7ca6d374eafa50a6058,6,NULL,NULL
a81466620e46a6970b22ef40379fdfc9,2,NULL,NULL
a8739afb32aaa45e01815ca76f76f54b,15,NULL,NULL
a888faf2d1baececa6baf9c3d603ee1f,55,NULL,NULL
a89e143d5211473ae18db9577ee34b64,2,NULL,NULL
a90a5da8b09e44264a177c0374a5ac87,3,NULL,NULL
a938325a4b357fd23a6a4d5bb126408e,25,NULL,NULL
a9415cf907dfa12f9ed18693244f5329,2,NULL,NULL
a99504ac23ed125aaf5302af6cc30af9,1,NULL,NULL
a9ae440659f48b7849df83e82734150b,1,NULL,NULL
a9b533a26e898b12e8b8d4c07279bf4d,4,NULL,NULL
aa17b35ce4de7b565be3249ba838944f,2,NULL,NULL
aa1eb17b9fdf6dfd546e25c45c7b9235,4,NULL,NULL
aa2640d851ec322526f1295bbeb20092,2,NULL,NULL
aa762680c40618316a896838866140ea,3,NULL,NULL
aa8af66c623d7d544dfe4bb85b5ebe3b,1,NULL,NULL
aac29b1b99776be73c3049939652091d,138,NULL,NULL
aac51c486b672a9850d59f3e84b1cf88,13,NULL,NULL
aadfe0417e61315688b6bd7043361e25,1,NULL,NULL
aae3bfea055532c57fb453ed3ec80b30,50,NULL,NULL
aae5953b9edddf14749c0d65d60eb4b9,2,NULL,NULL
aae5e7b457a3c72ee230a47d98fceda5,7,NULL,NULL
aaed1309374718fdd995ee4c58c9dfcd,112,NULL,NULL
aafe36600ce604f205b86b5084d3d767,131,NULL,NULL
ab27bbbad5239bc31a34709275a70db4,11,NULL,NULL
ad8ada0ffa993cb1197d102d9ab21a3e,2,NULL,NULL
ab75b89cc49c9ab3160d0c91565a442a,2,NULL,NULL
ab91571efab27993ff2f6b36e38055c3,4,NULL,NULL
a4b8d97cd5d3674eeff96abc99d8ed67,1,NULL,NULL
a4bd6e9adf39b63f43dc545d3ca1f53d,5,NULL,NULL
ac9b01377919cdbd2a1bbb8d5837c70b,1,NULL,NULL
acadd4d36859671cb635527c6c977533,12,NULL,NULL
acb6c2ca5c82411c1fdb88d5fd5eb95e,11,NULL,NULL
acce39e832338debb07b02385cde5967,44,NULL,NULL
ace601496e211a664100321f038f50af,1,NULL,NULL
aced59e9b31ef866a94f9e7f29d8d418,67,NULL,NULL
